Key,English,French
PROPITEM_TXT_900836,Forest Spirit Green Suit (M),Forest Spirit Green Suit (M)
PROPITEM_TXT_900837,Forest Spirit Green Shoes (M),Forest Spirit Green Shoes (M)
PROPITEM_TXT_900838,Forest Spirit Green Hands (M),Forest Spirit Green Hands (M)
PROPITEM_TXT_900839,Forest Spirit 10% Green Set (M),Forest Spirit 10% Green Set (M)
PROPITEM_TXT_900840,The Forest Spirit 10% Green Set for male characters.,The Forest Spirit 10% Green Set for male characters.
PROPITEM_TXT_900841,Forest Spirit Green Hat (F),Forest Spirit Green Hat (F)
PROPITEM_TXT_900842,Forest Spirit Green Suit (F),Forest Spirit Green Suit (F)
PROPITEM_TXT_900843,Forest Spirit Green Shoes (F),Forest Spirit Green Shoes (F)
PROPITEM_TXT_900844,Forest Spirit Green Hands (F),Forest Spirit Green Hands (F)
PROPITEM_TXT_900845,Forest Spirit 10% Green Set (F),Forest Spirit 10% Green Set (F)
PROPITEM_TXT_900846,The Forest Spirit 10% Green Set for female characters.,The Forest Spirit 10% Green Set for female characters.
PROPITEM_TXT_900847,Forest Spirit 8% Blue Set,Forest Spirit 8% Blue Set
PROPITEM_TXT_900848,Forest Spirit Blue Cloak,Forest Spirit Blue Cloak
PROPITEM_TXT_900849,Forest Spirit Blue Hat (M),Forest Spirit Blue Hat (M)
PROPITEM_TXT_900850,Forest Spirit Blue Suit (M),Forest Spirit Blue Suit (M)
PROPITEM_TXT_900851,Forest Spirit Blue Shoes (M),Forest Spirit Blue Shoes (M)
PROPITEM_TXT_900852,Forest Spirit Blue Hands (M),Forest Spirit Blue Hands (M)
PROPITEM_TXT_900853,Forest Spirit 8% Blue Set (M),Forest Spirit 8% Blue Set (M)
PROPITEM_TXT_900854,The Forest Spirit 8% Blue Set for male characters.,The Forest Spirit 8% Blue Set for male characters.
PROPITEM_TXT_900855,Forest Spirit Blue Hat (F),Forest Spirit Blue Hat (F)
PROPITEM_TXT_900856,Forest Spirit Blue Suit (F),Forest Spirit Blue Suit (F)
PROPITEM_TXT_900857,Forest Spirit Blue Shoes (F),Forest Spirit Blue Shoes (F)
PROPITEM_TXT_900858,Forest Spirit Blue Hands (F),Forest Spirit Blue Hands (F)
PROPITEM_TXT_900859,Forest Spirit 8% Blue Set (F),Forest Spirit 8% Blue Set (F)
PROPITEM_TXT_900860,The Forest Spirit 8% Blue Set for female characters.,The Forest Spirit 8% Blue Set for female characters.
PROPITEM_TXT_900861,Forest Spirit 6% Red Set,Forest Spirit 6% Red Set
PROPITEM_TXT_900862,Forest Spirit Red Cloak,Forest Spirit Red Cloak
PROPITEM_TXT_900863,Forest Spirit Red Hat (M),Forest Spirit Red Hat (M)
PROPITEM_TXT_900864,Forest Spirit Red Suit (M),Forest Spirit Red Suit (M)
PROPITEM_TXT_900865,Forest Spirit Red Shoes (M),Forest Spirit Red Shoes (M)
PROPITEM_TXT_900866,Forest Spirit Red Hands (M),Forest Spirit Red Hands (M)
PROPITEM_TXT_900867,Forest Spirit 6% Red Set (M),Forest Spirit 6% Red Set (M)
PROPITEM_TXT_900868,The Forest Spirit 6% Red Set for male characters.,The Forest Spirit 6% Red Set for male characters.
PROPITEM_TXT_900869,Forest Spirit Red Hat (F),Forest Spirit Red Hat (F)
PROPITEM_TXT_900870,Forest Spirit Red Suit (F),Forest Spirit Red Suit (F)
PROPITEM_TXT_900871,Forest Spirit Red Shoes (F),Forest Spirit Red Shoes (F)
PROPITEM_TXT_900872,Forest Spirit Red Hands (F),Forest Spirit Red Hands (F)
PROPITEM_TXT_900873,Forest Spirit 6% Red Set (F),Forest Spirit 6% Red Set (F)
PROPITEM_TXT_900874,The Forest Spirit 6% Red Set for female characters.,The Forest Spirit 6% Red Set for female characters.
PROPITEM_TXT_900875,Forest Spirit 4% Pink Set,Forest Spirit 4% Pink Set
PROPITEM_TXT_900876,Forest Spirit Pink Cloak,Forest Spirit Pink Cloak
PROPITEM_TXT_900877,Forest Spirit Pink Hat (M),Forest Spirit Pink Hat (M)
PROPITEM_TXT_900878,Forest Spirit Pink Suit (M),Forest Spirit Pink Suit (M)
PROPITEM_TXT_900879,Forest Spirit Pink Shoes (M),Forest Spirit Pink Shoes (M)
PROPITEM_TXT_900880,Forest Spirit Pink Hands (M),Forest Spirit Pink Hands (M)
PROPITEM_TXT_900881,Forest Spirit 4% Pink Set (M),Forest Spirit 4% Pink Set (M)
PROPITEM_TXT_900882,The Forest Spirit 4% Pink Set for male characters.,The Forest Spirit 4% Pink Set for male characters.
PROPITEM_TXT_900883,Forest Spirit Pink Hat (F),Forest Spirit Pink Hat (F)
PROPITEM_TXT_900884,Forest Spirit Pink Suit (F),Forest Spirit Pink Suit (F)
PROPITEM_TXT_900885,Forest Spirit Pink Shoes (F),Forest Spirit Pink Shoes (F)
PROPITEM_TXT_900886,Forest Spirit Pink Hands (F),Forest Spirit Pink Hands (F)
PROPITEM_TXT_900887,Forest Spirit 4% Pink Set (F),Forest Spirit 4% Pink Set (F)
PROPITEM_TXT_900888,The Forest Spirit 4% Pink Set for female characters.,The Forest Spirit 4% Pink Set for female characters.
PROPITEM_TXT_900889,Forest Spirit 2% White Set,Forest Spirit 2% White Set
PROPITEM_TXT_900890,Forest Spirit White Cloak,Forest Spirit White Cloak
PROPITEM_TXT_900891,Forest Spirit White Hat (M),Forest Spirit White Hat (M)
PROPITEM_TXT_900892,Forest Spirit White Suit (M),Forest Spirit White Suit (M)
PROPITEM_TXT_900893,Forest Spirit White Shoes (M),Forest Spirit White Shoes (M)
PROPITEM_TXT_900894,Forest Spirit White Hands (M),Forest Spirit White Hands (M)
PROPITEM_TXT_900895,Forest Spirit 2% White Set (M),Forest Spirit 2% White Set (M)
PROPITEM_TXT_900896,The Forest Spirit 2% White Set for male characters.,The Forest Spirit 2% White Set for male characters.
PROPITEM_TXT_900897,Forest Spirit White Hat (F),Forest Spirit White Hat (F)
PROPITEM_TXT_900898,Forest Spirit White Suit (F),Forest Spirit White Suit (F)
PROPITEM_TXT_900899,Forest Spirit White Shoes (F),Forest Spirit White Shoes (F)
PROPITEM_TXT_900900,Forest Spirit White Hands (F),Forest Spirit White Hands (F)
PROPITEM_TXT_900901,Forest Spirit 2% White Set (F),Forest Spirit 2% White Set (F)
PROPITEM_TXT_900902,The Forest Spirit 2% White Set for female characters.,The Forest Spirit 2% White Set for female characters.
PROPITEM_TXT_900903,Forest Spirit 2% Black Set,Forest Spirit 2% Black Set
PROPITEM_TXT_900904,Forest Spirit Black Cloak,Forest Spirit Black Cloak
PROPITEM_TXT_900905,Forest Spirit Black Hat (M),Forest Spirit Black Hat (M)
PROPITEM_TXT_900906,Forest Spirit Black Suit (M),Forest Spirit Black Suit (M)
PROPITEM_TXT_900907,Forest Spirit Black Shoes (M),Forest Spirit Black Shoes (M)
PROPITEM_TXT_900908,Forest Spirit Black Hands (M),Forest Spirit Black Hands (M)
PROPITEM_TXT_900909,Forest Spirit 2% Black Set (M),Forest Spirit 2% Black Set (M)
PROPITEM_TXT_900910,The Forest Spirit 2% Black Set for male characters.,The Forest Spirit 2% Black Set for male characters.
PROPITEM_TXT_900911,Forest Spirit Black Hat (F),Forest Spirit Black Hat (F)
PROPITEM_TXT_900912,Forest Spirit Black Suit (F),Forest Spirit Black Suit (F)
PROPITEM_TXT_900913,Forest Spirit Black Shoes (F),Forest Spirit Black Shoes (F)
PROPITEM_TXT_900914,Forest Spirit Black Hands (F),Forest Spirit Black Hands (F)
PROPITEM_TXT_900915,Forest Spirit 2% Black Set (F),Forest Spirit 2% Black Set (F)
PROPITEM_TXT_900916,The Forest Spirit 2% Black Set for female characters.,The Forest Spirit 2% Black Set for female characters.
PROPITEM_TXT_900917,Forest Spirit Costume Lucky Box,Forest Spirit Costume Lucky Box
PROPITEM_TXT_900918,This box contains a Forest Spirit Set with Speed Bonus. You can select your gender after opening the Lucky Box.,This box contains a Forest Spirit Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_900919,Green Thornhart,Green Thornhart
PROPITEM_TXT_900920,Blue Thornhart,Blue Thornhart
PROPITEM_TXT_900921,Pink Thornhart,Pink Thornhart
PROPITEM_TXT_900922,"Raise your antlers and charge through the wild! With noble grace and thunderous strides, Thornhart carries you through the ancient woods in majestic silence. Maximum Speed: 64 km/h.","Raise your antlers and charge through the wild! With noble grace and thunderous strides, Thornhart carries you through the ancient woods in majestic silence. Maximum Speed: 64 km/h."
PROPITEM_TXT_900923,Summer Costume Select Box 1,Summer Costume Select Box 1
PROPITEM_TXT_900924,Select which Costume you want to receive.,Select which Costume you want to receive.
PROPITEM_TXT_900925,Flower Faerie Set (F),Flower Faerie Set (F)
PROPITEM_TXT_900926,The Flower Faerie Set for female characters.,The Flower Faerie Set for female characters.
PROPITEM_TXT_900927,Beginner's Package B,Beginner's Package B
PROPITEM_TXT_900928,"A package containing 5x Scroll of Amplification ES, 1x Beginner's Pickup Pet Box (30 days), 1x Beginner's Flying Box (30 days), 1x Extra Bag (30 days), 5x Vital Drink X or Refresher Hold, 5x Torch of Raon and 5x Power Scroll. All items are also linked.","Paquet qui contient 5 Parchemins Spéciaux d'Amplification, 1 Boîte de Compagnon Ramasseur du Débutant (30 jours), 1 Boîte de Vol du Débutant (30 jours), 1 Sac d'inventaire (30 jours), 5 Boissons Énergétiques X ou Fioles de Mana X, 5 Torches et 5 Secrets de puissance. Tous les objets sont liés."
PROPITEM_TXT_900929,Expert's Upgrade Package A,Expert's Upgrade Package A
PROPITEM_TXT_900930,"A package containing 10x Scroll of AProtect, 10x Scroll of SProtect, 10x Scroll of GProtect, 10x Scroll of EProtect, 5x Charged Power Scroll and 5x Scroll of Amplification ES. All items are also linked.","A package containing 10x Scroll of AProtect, 10x Scroll of SProtect, 10x Scroll of GProtect, 10x Scroll of EProtect, 5x Charged Power Scroll and 5x Scroll of Amplification ES. All items are also linked."
PROPITEM_TXT_900931,School Life Costume Select Box 1,School Life Costume Select Box 1
PROPITEM_TXT_900932,Select which Costume you want to receive.,Select which Costume you want to receive.
PROPITEM_TXT_900933,Forest Faerie Set (F),Forest Faerie Set (F)
PROPITEM_TXT_900934,The Forest Faerie Set for female characters.,The Forest Faerie Set for female characters.
PROPITEM_TXT_900935,Cute Baby Cat Pack,Cute Baby Cat Pack
PROPITEM_TXT_900936,"A package containing 1x Scroll of Pickup Boost (15 Days), 1x Cute Baby Cat and 1x Scroll of Pickup Range (15 Days). All items are also linked.","A package containing 1x Scroll of Pickup Boost (15 Days), 1x Cute Baby Cat and 1x Scroll of Pickup Range (15 Days). All items are also linked."
PROPITEM_TXT_900937,FWC Compensation Box B,FWC Compensation Box B
PROPITEM_TXT_900938,"A package containing 5x Def-Upcut Stone, 10x Potion Box, 3x Activition, 2x Scroll of Velocity, 5x Upcut Stone and 10x Bull Hamstern. All items are also linked.","A package containing 5x Def-Upcut Stone, 10x Potion Box, 3x Activition, 2x Scroll of Velocity, 5x Upcut Stone and 10x Bull Hamstern. All items are also linked."
PROPITEM_TXT_900939,Lifestyle Bag Select Box (15 Days),Lifestyle Bag Select Box (15 Days)
PROPITEM_TXT_900940,Select which Lifestyle Bag you want to receive.,Select which Lifestyle Bag you want to receive.
PROPITEM_TXT_900941,Open 77 Festival Package,Open 77 Festival Package
PROPITEM_TXT_900942,"A package containing 7x Amplification ES Scroll Select Box, 7x Grilled Eel, 7x Vital Drink X or Refresher Hold, 7x Def-Upcut Stone, 7x Activition, 7x Scroll of Return Town and 7x Power Scroll. All items are also linked.","A package containing 7x Amplification ES Scroll Select Box, 7x Grilled Eel, 7x Vital Drink X or Refresher Hold, 7x Def-Upcut Stone, 7x Activition, 7x Scroll of Return Town and 7x Power Scroll. All items are also linked."
PROPITEM_TXT_900943,Open 77 Festival Element Package,Open 77 Festival Element Package
PROPITEM_TXT_900944,"A package containing 7x Scroll of Element Change, 7x Box of Element Attack and 7x Box of Element Defense. All items are also linked.","A package containing 7x Scroll of Element Change, 7x Box of Element Attack and 7x Box of Element Defense. All items are also linked."
PROPITEM_TXT_900945,Open 77 Festival Lucky Box Package,Open 77 Festival Lucky Box Package
PROPITEM_TXT_900946,"A package containing 10x Smelting Scroll Box, 20x Power Dice 10 and 20x Power Dice 12. All items are also linked.","A package containing 10x Smelting Scroll Box, 20x Power Dice 10 and 20x Power Dice 12. All items are also linked."
PROPITEM_TXT_900947,Open 77 Festival Ultimate Scroll Package,Open 77 Festival Ultimate Scroll Package
PROPITEM_TXT_900948,A package containing 3x Scroll of Ultimate Bonus and 5x Scroll of Ultimate Power. All items are also linked.,A package containing 3x Scroll of Ultimate Bonus and 5x Scroll of Ultimate Power. All items are also linked.
PROPITEM_TXT_900949,Open 77 Festival Ultimate Upgrade Package,Open 77 Festival Ultimate Upgrade Package
PROPITEM_TXT_900950,"A package containing 3x Scroll of XProtect, 3x Advanced Mana Stone, 3x Mana Stone, 3x Jewel Tweezers and 3x Cutting Knife. All items are also linked.","A package containing 3x Scroll of XProtect, 3x Advanced Mana Stone, 3x Mana Stone, 3x Jewel Tweezers and 3x Cutting Knife. All items are also linked."
PROPITEM_TXT_900951,2025 Swimsuit 10% Yellow Set,2025 Swimsuit 10% Yellow Set
PROPITEM_TXT_900952,2025 Swimsuit Yellow Sunglasses,2025 Swimsuit Yellow Sunglasses
PROPITEM_TXT_900953,2025 Swimsuit Yellow Hat (M),2025 Swimsuit Yellow Hat (M)
PROPITEM_TXT_900954,2025 Swimsuit Yellow Suit (M),2025 Swimsuit Yellow Suit (M)
PROPITEM_TXT_900955,2025 Swimsuit Yellow Shoes (M),2025 Swimsuit Yellow Shoes (M)
PROPITEM_TXT_900956,2025 Swimsuit Yellow Hands (M),2025 Swimsuit Yellow Hands (M)
PROPITEM_TXT_900957,2025 Swimsuit 10% Yellow Set (M),2025 Swimsuit 10% Yellow Set (M)
PROPITEM_TXT_900958,The 2025 Swimsuit 10% Yellow Set for male characters.,The 2025 Swimsuit 10% Yellow Set for male characters.
PROPITEM_TXT_900959,2025 Swimsuit Yellow Hat (F),2025 Swimsuit Yellow Hat (F)
PROPITEM_TXT_900960,2025 Swimsuit Yellow Suit (F),2025 Swimsuit Yellow Suit (F)
PROPITEM_TXT_900961,2025 Swimsuit Yellow Shoes (F),2025 Swimsuit Yellow Shoes (F)
PROPITEM_TXT_900962,2025 Swimsuit Yellow Hands (F),2025 Swimsuit Yellow Hands (F)
PROPITEM_TXT_900963,2025 Swimsuit 10% Yellow Set (F),2025 Swimsuit 10% Yellow Set (F)
PROPITEM_TXT_900964,The 2025 Swimsuit 10% Yellow Set for female characters.,The 2025 Swimsuit 10% Yellow Set for female characters.
PROPITEM_TXT_900965,2025 Swimsuit 8% Purple Set,2025 Swimsuit 8% Purple Set
PROPITEM_TXT_900966,2025 Swimsuit Purple Sunglasses,2025 Swimsuit Purple Sunglasses
PROPITEM_TXT_900967,2025 Swimsuit Purple Hat (M),2025 Swimsuit Purple Hat (M)
PROPITEM_TXT_900968,2025 Swimsuit Purple Suit (M),2025 Swimsuit Purple Suit (M)
PROPITEM_TXT_900969,2025 Swimsuit Purple Shoes (M),2025 Swimsuit Purple Shoes (M)
PROPITEM_TXT_900970,2025 Swimsuit Purple Hands (M),2025 Swimsuit Purple Hands (M)
PROPITEM_TXT_900971,2025 Swimsuit 8% Purple Set (M),2025 Swimsuit 8% Purple Set (M)
PROPITEM_TXT_900972,The 2025 Swimsuit 8% Purple Set for male characters.,The 2025 Swimsuit 8% Purple Set for male characters.
PROPITEM_TXT_900973,2025 Swimsuit Purple Hat (F),2025 Swimsuit Purple Hat (F)
PROPITEM_TXT_900974,2025 Swimsuit Purple Suit (F),2025 Swimsuit Purple Suit (F)
PROPITEM_TXT_900975,2025 Swimsuit Purple Shoes (F),2025 Swimsuit Purple Shoes (F)
PROPITEM_TXT_900976,2025 Swimsuit Purple Hands (F),2025 Swimsuit Purple Hands (F)
PROPITEM_TXT_900977,2025 Swimsuit 8% Purple Set (F),2025 Swimsuit 8% Purple Set (F)
PROPITEM_TXT_900978,The 2025 Swimsuit 8% Purple Set for female characters.,The 2025 Swimsuit 8% Purple Set for female characters.
PROPITEM_TXT_900979,2025 Swimsuit 6% Blue Set,2025 Swimsuit 6% Blue Set
PROPITEM_TXT_900980,2025 Swimsuit Blue Sunglasses,2025 Swimsuit Blue Sunglasses
PROPITEM_TXT_900981,2025 Swimsuit Blue Hat (M),2025 Swimsuit Blue Hat (M)
PROPITEM_TXT_900982,2025 Swimsuit Blue Suit (M),2025 Swimsuit Blue Suit (M)
PROPITEM_TXT_900983,2025 Swimsuit Blue Shoes (M),2025 Swimsuit Blue Shoes (M)
PROPITEM_TXT_900984,2025 Swimsuit Blue Hands (M),2025 Swimsuit Blue Hands (M)
PROPITEM_TXT_900985,2025 Swimsuit 6% Blue Set (M),2025 Swimsuit 6% Blue Set (M)
PROPITEM_TXT_900986,The 2025 Swimsuit 6% Blue Set for male characters.,The 2025 Swimsuit 6% Blue Set for male characters.
PROPITEM_TXT_900987,2025 Swimsuit Blue Hat (F),2025 Swimsuit Blue Hat (F)
PROPITEM_TXT_900988,2025 Swimsuit Blue Suit (F),2025 Swimsuit Blue Suit (F)
PROPITEM_TXT_900989,2025 Swimsuit Blue Shoes (F),2025 Swimsuit Blue Shoes (F)
PROPITEM_TXT_900990,2025 Swimsuit Blue Hands (F),2025 Swimsuit Blue Hands (F)
PROPITEM_TXT_900991,2025 Swimsuit 6% Blue Set (F),2025 Swimsuit 6% Blue Set (F)
PROPITEM_TXT_900992,The 2025 Swimsuit 6% Blue Set for female characters.,The 2025 Swimsuit 6% Blue Set for female characters.
PROPITEM_TXT_900993,2025 Swimsuit 4% Pink Set,2025 Swimsuit 4% Pink Set
PROPITEM_TXT_900994,2025 Swimsuit Pink Sunglasses,2025 Swimsuit Pink Sunglasses
PROPITEM_TXT_900995,2025 Swimsuit Pink Hat (M),2025 Swimsuit Pink Hat (M)
PROPITEM_TXT_900996,2025 Swimsuit Pink Suit (M),2025 Swimsuit Pink Suit (M)
PROPITEM_TXT_900997,2025 Swimsuit Pink Shoes (M),2025 Swimsuit Pink Shoes (M)
PROPITEM_TXT_900998,2025 Swimsuit Pink Hands (M),2025 Swimsuit Pink Hands (M)
PROPITEM_TXT_900999,2025 Swimsuit 4% Pink Set (M),2025 Swimsuit 4% Pink Set (M)
PROPITEM_TXT_901000,The 2025 Swimsuit 4% Pink Set for male characters.,The 2025 Swimsuit 4% Pink Set for male characters.
PROPITEM_TXT_901001,2025 Swimsuit Pink Hat (F),2025 Swimsuit Pink Hat (F)
PROPITEM_TXT_901002,2025 Swimsuit Pink Suit (F),2025 Swimsuit Pink Suit (F)
PROPITEM_TXT_901003,2025 Swimsuit Pink Shoes (F),2025 Swimsuit Pink Shoes (F)
PROPITEM_TXT_901004,2025 Swimsuit Pink Hands (F),2025 Swimsuit Pink Hands (F)
PROPITEM_TXT_901005,2025 Swimsuit 4% Pink Set (F),2025 Swimsuit 4% Pink Set (F)
PROPITEM_TXT_901006,The 2025 Swimsuit 4% Pink Set for female characters.,The 2025 Swimsuit 4% Pink Set for female characters.
PROPITEM_TXT_901007,2025 Swimsuit 2% White Set,2025 Swimsuit 2% White Set
PROPITEM_TXT_901008,2025 Swimsuit White Sunglasses,2025 Swimsuit White Sunglasses
PROPITEM_TXT_901009,2025 Swimsuit White Hat (M),2025 Swimsuit White Hat (M)
PROPITEM_TXT_901010,2025 Swimsuit White Suit (M),2025 Swimsuit White Suit (M)
PROPITEM_TXT_901011,2025 Swimsuit White Shoes (M),2025 Swimsuit White Shoes (M)
PROPITEM_TXT_901012,2025 Swimsuit White Hands (M),2025 Swimsuit White Hands (M)
PROPITEM_TXT_901013,2025 Swimsuit 2% White Set (M),2025 Swimsuit 2% White Set (M)
PROPITEM_TXT_901014,The 2025 Swimsuit 2% White Set for male characters.,The 2025 Swimsuit 2% White Set for male characters.
PROPITEM_TXT_901015,2025 Swimsuit White Hat (F),2025 Swimsuit White Hat (F)
PROPITEM_TXT_901016,2025 Swimsuit White Suit (F),2025 Swimsuit White Suit (F)
PROPITEM_TXT_901017,2025 Swimsuit White Shoes (F),2025 Swimsuit White Shoes (F)
PROPITEM_TXT_901018,2025 Swimsuit White Hands (F),2025 Swimsuit White Hands (F)
PROPITEM_TXT_901019,2025 Swimsuit 2% White Set (F),2025 Swimsuit 2% White Set (F)
PROPITEM_TXT_901020,The 2025 Swimsuit 2% White Set for female characters.,The 2025 Swimsuit 2% White Set for female characters.
PROPITEM_TXT_901021,2025 Swimsuit 2% Black Set,2025 Swimsuit 2% Black Set
PROPITEM_TXT_901022,2025 Swimsuit Black Sunglasses,2025 Swimsuit Black Sunglasses
PROPITEM_TXT_901023,2025 Swimsuit Black Hat (M),2025 Swimsuit Black Hat (M)
PROPITEM_TXT_901024,2025 Swimsuit Black Suit (M),2025 Swimsuit Black Suit (M)
PROPITEM_TXT_901025,2025 Swimsuit Black Shoes (M),2025 Swimsuit Black Shoes (M)
PROPITEM_TXT_901026,2025 Swimsuit Black Hands (M),2025 Swimsuit Black Hands (M)
